url,composer,name,lead,group_name,key,year,level,period,description,summary,wiki_title,wiki_composer,wiki_paragraph,info_composer,info_key,info_catalogue,info_opus,info_genre,info_form,info_composed,info_movements
,,,,,,,,,,,Invitation to the Dance (Weber),Weber,"Invitation to the Dance (Aufforderung zum Tanz), Op. 65, J. 260, is a piano piece in rondo form written by Carl Maria von Weber in 1819. It is also well known in the 1841 orchestration by Hector Berlioz. It is sometimes called Invitation to the Waltz, but this is a mistranslation of the original. The autograph manuscript of the work is preserved in the Morgan Library & Museum.",,,,,,,,
,,,,,,,,,,,Three Marches Militaires (Schubert),Schubert,"The Three Marches Militaires, Op. 51, D. 733, are pieces in march form written for piano four-hands by Franz Schubert. The first of the three is far more famous than the others. It is one of Schubert's most famous compositions, and it is often simply referred to as ""Schubert's Marche militaire"".",Franz Schubert,,Schubert Thematic Catalogue,,,,floruit,
,,,,,,,,,,,Joueurs de flûte,,"Joueurs de flûte (The Flute Players), Op. 27, is a set of four pieces for flute and piano by the French composer Albert Roussel. It is the most popular of Roussel's works for the flute. It was written in 1924 and consists of four pieces, each named after a flute player from literature and each dedicated to a flutist of Roussel's time. *1. Pan ** 'Pan' is named after the half-goat, half-man god of nature in Greek mythology, who is often depicted playing the flute, and after whom the panflute is named. The piece employs the Dorian mode (with flattened thirds and sevenths) that was used in ancient Greece. ** 'Pan' is dedicated to Marcel Moyse (the dedicatee of many other musical works). *2. Tityre :* 'Tityre' is named after the lucky shepherd in Virgil's 'Eclogues' (or 'Bucolics'). It is the shortest of the four pieces that together form a kind of sonatine, in which this piece plays to an extent the role of a scherzo. :* 'Tityre' is dedicated to Gaston Blanquart (1877–1962), a flutist who taught at the Conservatoire de Paris. *3. Krishna ** 'Krishna' is named after the Hindu god, probably particularly referring to the period in his youth as the divine herdsman, where Krishna played the flute, mesmerizing people and animals. Also in the music Roussel uses here a typical North-Indian musical scale ('Raga Shri', with flattened second and sixth, augmented fourth, perfect fifth, major third and seventh) from that region, that he visited in 1909. ** 'Krishna' is dedicated to Louis Fleury, to whom Claude Debussy dedicated Syrinx. *4. Monsieur de la Péjaudie ** 'Monsieur de la Péjaudie' is named after the protagonist of a novel by Henri de Régnier, 'La Pécheresse' (The Sinful Woman). M. de la Péjaudie is a fantastic flute-player but is more interested in playing women than the flute. Roussel earlier already had put some poems of Régnier, whom he highly regarded, on music. ** 'Monsieur de la Péjaudie' is dedicated to Philippe Gaubert, a flutist, conductor and composer who mainly wrote for the flute.",,,,,,,,
,,,,,,,,,,,Concerto for Two Pianos and Orchestra in E major (Mendelssohn),Mendelssohn,"The Concerto for Two Pianos and Orchestra in E major was written in the late summer and early fall of 1823 by the young Felix Mendelssohn when he was 14 years old. It was first performed in December 1823 with Felix and his sister Fanny Mendelssohn as the two soloists. Regarded as immature by the composer, the work remained unpublished during his lifetime, though he substantially revised it, perhaps a decade after the première, in which form the Leipziger Ausgabe der Werke Felix Mendelssohn Bartholdy published it in 1961.",Felix Mendelssohn,E major,Mendelssohn-Werkverzeichnis,,,,,3
,,,,,,,,,,,Ten National Airs with Variations for Flute and Piano,,"The Ten National Airs with Variations for Flute and Piano, Op. 107, were composed by Ludwig van Beethoven in 1818 and 1819. Beethoven wrote this piece based on folk-derived melodies. These variation sets were first published in 1819 in both London and Vienna. *The first of the ten sets of variations uses an Alpine air (E flat), ""Ich bin a Tiroler Bua"". *The second set uses the Scottish ""Bonny Laddie, Highland Laddie"" *The third set uses ""Volkslied aus Kleinrussland"", a Ukrainian dance, as the main theme. *The fourth set employs the popular ""St. Patrick's Day."" *The fifth set (""A Madel, ja a madel"") includes great difficulty for both instruments. *The Sixth set resembles (in mood) Beethoven's Sixth Symphony (""Pastoral""). *In the seventh set, Beethoven uses a popular Ukrainian tune Ikhav Kozak za Dunaj known in Germany as ""Schöne Minka."" *The eighth set uses the five variations on ""O Mary, at thy Window be"". They are solidly conceived and quite inventive. *The ninth and tenth sets are based on a Scottish tune (""O, Thou art the Lad of my Heart"") and a march, ""The Highland Watch.""",,,,,,,,
,,,,,,,,,,,Menuet sur le nom d'Haydn (Ravel),Ravel,Menuet sur le nom d'Haydn is a minuet for solo piano written by Maurice Ravel in 1909 to mark the centenary of Joseph Haydn's death.,Maurice Ravel,,List of compositions by Maurice Ravel,,,,1909,
,,,,,,,,,,,Searchlight Rag,,"The ""Searchlight Rag"" is a ragtime composition by Scott Joplin, first published in 1907. It was named after the town of Searchlight, Nevada, where his friends had gone prospecting, inspiring the title.",Scott Joplin,,,,Ragtime,A [[Syncopation,,
,,,,,,,,,,,Morpheus (Rebecca Clarke),Rebecca Clarke,"Morpheus is a composition for viola and piano by Rebecca Clarke, the English violist. It was written in 1917 when Clarke was pursuing a performing career in the United States. The piece shows off the impressionistic musical language Clarke had developed, modelled on the music of Claude Debussy and Ralph Vaughan Williams, that is also apparent in her Viola Sonata. The harmonies are ethereal and otherworldly; the title is the name of a Greek god, who was especially associated with sleep and dreams. Clarke gave the first performance of the work in a recital at the Aeolian Hall in New York City in February 1918, and subsequently performed it at Carnegie Hall in the spring of 1918 to great acclaim. She listed the work on the programme and signed the autograph score with the pen-name 'Anthony Trent'. Clarke was self-conscious about having a long list of pieces followed by her name in the composer's place. While the media had light praise for compositions bearing Clarke's name, it greatly applauded the work of the nonexistent 'Mr. Trent'. For Clarke, this only strengthened her belief that it was neither the time nor the place for female composers, though an essay by her from around the same time speaks of the fertility of the United States to produce a major composer, who happened to be a woman. Despite Clarke's insecurities, the piece survives—in two versions—into the modern day, and is an integral part of the violist's repertoire. The score is published by Oxford University Press.",,,,,,,,
,,,,,,,,,,,Romance for viola and piano (Vaughan Williams),Vaughan Williams,"The Romance for Viola and Piano was one of many pieces found in Ralph Vaughan Williams' library after his death in 1958. The date of the composition is not known, but it is thought to date from around 1914. It is probable that it was written for the great English violist, Lionel Tertis, the dedicatee of Vaughan Williams's other pieces for viola: Flos Campi (1925) and the Suite for viola and small orchestra (1933–1934), the latter of which was written for Tertis. The Romance is composed in arch form. It opens with soft, pentatonic murmurings from the piano, expanding into a rather melancholy and songful aria for the viola. The middle is somewhat restless and anguished, before closing in a similar manner to the beginning. The pentatonic modality is used throughout, though there are also stirring false relations and chromatic sections. The premiere took place at a New Macnaghten Concert on 19 January 1962 with Bernard Shore on viola and Eric Gritton on piano. Despite its relative brevity and content, the piece has, since its publication by Oxford University Press in 1961, gained a place in the modern viola repertoire.",,,,,,,,
,,,,,,,,,,,Grace and Beauty,,"{|align=right |.]] |- | {|align=right | |} |} ""Grace and Beauty"" is a classic rag composed by James Scott and published by John Stillwell Stark in 1909. The A section starts out with a rising melody that slowly descends through repeated patterns. Like many of Scott's rags, the C and D sections contain the echo device reminiscent of the ring shout spirituals of the 19th century, while the B section uses a melodic variation of this device.",,,,,,,,
,,,,,,,,,,,Concerto for Two Pianos and Orchestra (Poulenc),Poulenc,"Francis Poulenc's Concerto pour deux pianos (Concerto for Two Pianos and Orchestra) in D minor, FP 61, was composed over the period of three months in the summer of 1932. It is often described as the climax of Poulenc's early period. The composer wrote to the Belgian musicologist Paul Collaer: ""You will see for yourself what an enormous step forward it is from my previous work and that I am really entering my great period."" The concerto was commissioned by and dedicated to the Princess Edmond de Polignac, an American-born arts patron to whom many early-20th-century masterpieces are dedicated, including Stravinsky's Renard, Ravel's Pavane pour une infante défunte, Kurt Weill's Second Symphony, and Satie's Socrate. Her Paris salon was a gathering place for the musical avant-garde.",Francis Poulenc,D minor,FP (Poulenc),,,,,
,,,,,,,,,,,Arabeske (Schumann),Schumann,"Arabeske in C major, Op. 18 is a composition by Robert Schumann, written in 1839 when he was 29 years old. He dedicated it to Frau Majorin Friederike Serre auf Maxen, to whom he also dedicated his Blumenstück in D-flat, Op. 19. In the autumn of 1838 Schumann had left Leipzig for Vienna. His relationship with Clara Wieck had reached a point of no return, as her father vehemently opposed anything that might interfere with his daughter's career as a pianist and strongly disapproved of Schumann as a possible son-in-law. Geographically yet not emotionally detached from Clara, he was able to communicate with her only through letters and in his own music. This has been proposed as an explanation for this work, which alternates passages of wistful longing with more robust, declamatory episodes.",,,,,,,,
,,,,,,,,,,,"Two Pieces for Piano (1921, John Ireland)","1921, John Ireland","Two Pieces for Piano is a work for piano solo composed in 1921 by John Ireland (18791962). A performance of both pieces takes about 7 minutes. They are: # For Remembrance # Amberley Wild Brooks Amberley Wild Brooks is an area of marshland on the River Arun, West Sussex, England, well known for its wildlife and natural beauty. Ireland lived much of his life in Sussex and frequently took inspiration for his music from nature and the natural landscape of Southern England, for example in other pieces such as A Downland Suite. The music is impressionistic in style, influenced by the piano works of Debussy and Ravel, in particular the latter's Jeux d'eau. There are two main themes, a gently meandering melody in A major and a heroic horn-call in F. The music builds swiftly to a climax of cascading arpeggios before a return to the tranquillity of the opening. The writing for piano is colourful and effective; it is one of Ireland's most popular and frequently performed piano pieces.",,,,,,,,
,,,,,,,,,,,Piano Quintet (Enescu),Enescu,"The Piano Quintet in A minor, Op. 29, is a chamber music work by the Romanian composer George Enescu, written in 1940.",,A minor,,29,,,,4
,,,,,,,,,,,Bunte Blätter,,"Bunte Blätter (English: Colorful Leaves), Op. 99, is a collection of piano pieces by Robert Schumann assembled from earlier unpublished pieces after the success of the Album for the Young (Album für die Jugend), Op. 68. Upon publication the pieces were issued both as a complete set and individual pieces, the latter in differently colored covers.",,,,,,,,
,,,,,,,,,,,Piano Concerto No. 2 (Ginastera),Ginastera,"The Piano Concerto No. 2, Op. 39, is the second piano concerto by the Argentinian composer Alberto Ginastera. The work was commissioned by the Indianapolis Symphony Orchestra for the pianist Hilde Somer, to whom the concerto is dedicated. It was first performed by Somer and the Indianapolis Symphony Orchestra conducted by Izler Solomon on March 22, 1973.",,,,,,,,
,,,,,,,,,,,Piano Sonata No. 3 (Enescu),Enescu,"The Sonata No. 3 for Piano in D major, Op. 24, No. 3, is a piano sonata by the Romanian composer George Enescu, written between 1933 and 1935.",George Enescu,D major,,"24, No. 3",,,,3
,,,,,,,,,,,Piano Concerto No. 2 (MacDowell),MacDowell,"The Piano Concerto No. 2 in D minor, Op. 23 by Edward MacDowell was completed in late 1885. Although some obvious similarities with Edvard Grieg's, Camille Saint-Saëns's and Franz Liszt's concertos have often been stated, MacDowell’s composition proves to be quite original, at least compared to his First Concerto. It was the first major piano concerto written by an American. It was also the only large-scale composition by MacDowell to remain in standard repertoire.",,,,,,,,
,,,,,,,,,,,Piano Trio No. 41 (Haydn),Haydn,"(1791)]] Joseph Haydn's Piano Trio No. 41 in E-flat minor, Hob. XV:31, was written in 1795/1796, though not published until 1803 in Vienna. It has the nickname ""Jacob's Dream"" because of its second movement. On publication it was dedicated to Magdalena von Kurzböck (1767–1845), a Viennese pianist and composer. The trio is in two movements, which were composed in reverse order: the second in 1795 and the first a year later: The long and contemplative first movement combines the features of variations and rondo. It is notable for its use of piano chords deep in the bass register, influenced by the sonorous English pianos Haydn came to appreciate while in London. This reads: Jacob's Dream! by Dr. Haydn. It refers to the biblical story of Jacob's Ladder ascending to heaven, as the movement features difficult passages in the upper register of the violin. Haydn intended this as a practical joke directed at a German violinist who had particular difficulties playing high notes. Haydn sent the movement to the pianist Therese Jansen who played it with the violinist, to comic effect.",,,,,,,,
,,,,,,,,,,,"Trio for Piano, Flute and Cello (Weber)",Weber,"Trio for Piano, Flute and Cello in G minor, Op. 63, J. 259 was composed by Carl Maria von Weber in 1818–1819 and published the next year. It is the only piano trio he ever wrote, albeit scored for flute rather than the more conventional violin, and is one of his most substantial chamber pieces. A typical performance lasts 21-25 min.",,,,,,,,
,,,,,,,,,,,Catalogue d'oiseaux,,"Catalogue d'oiseaux (""Catalogue of birds"") is a work for piano solo by Olivier Messiaen consisting of thirteen pieces, written between October 1956 and September 1958. It is devoted to birds and dedicated to his second wife Yvonne Loriod.",,,,,,,,
,,,,,,,,,,,"Sonata in B-flat major for piano four-hands, D 617 (Schubert)",Schubert,"The Sonata in B-flat major for piano four-hands (Grande Sonate), Op. 30, D 617 by Franz Schubert, is the first of two sonatas for two pianists the composer wrote in his lifetime, the other being the Grand Duo of 1824.",,,,,,,,
,,,,,,,,,,,Piano Quintet (Oswald),Oswald,"The Piano Quintet in C major, Op. 18, by Henrique Oswald was finished in 1895. Like most of the piano quintets after the Schumann's, it is scored for piano, 2 violins, viola and cello. A typical performance takes 27–31 minutes.",,,,,,,,
,,,,,,,,,,,Piano Quartet No. 2 (Oswald),Oswald,"The Piano Quartet No. 2 in G major, Op. 26 by Henrique Oswald was composed in the second half of 1898. It is scored for piano, violin, viola and cello. The approximate duration is 25–30 minutes.",,,,,,,,
,,,,,,,,,,,Dark Waves (composition),composition,"Dark Waves is a 2007 musical composition in one movement by the American composer John Luther Adams. It was commissioned by Musica Nova for the Anchorage Symphony Orchestra, who premiered the composition in 2007. The piece is dedicated to the Alaskan conductor Gordon Wright, who died a few days before the world premiere.",,,,,,,,
,,,,,,,,,,,Piano Trio No. 44 (Haydn),Haydn,"__NOTOC__ (1791)]] Joseph Haydn's Piano Trio No. 44 in E major, Hob. XV/28, was published in 1797 but may have been written a few years earlier while Haydn was still in England on the second of his highly successful London visits. It is the second of a set of three piano trios dedicated to the eminent pianist Therese Jansen Bartolozzi, and (like the others in the set) is noted for its especially wide expressive range as well as its virtuosity. The trio is in three movements: The first movement opens with an ascending theme presented, untypically, by the violin and cello in pizzicato; the effect is reminiscent of a harp. The piano answers with an ornamented legato version of the same theme, before all three instruments burst into a lively bridge section leading toward the dominant. The opening theme is reproduced in the development section in a rich, full-bodied version in A major. Set in the tonic minor, the second movement is in essence in the form of a passacaglia, being set to an ostinato bass, which is varied through the movement, though only subtly. Its creeping bass line is first introduced by all three instruments in unison, before the piano introduces a winding, ornamental melody over the top of it. Later, the melody and bass are used in invertible counterpoint. This movement has numerous features that link it with the second movement of J. S. Bach's Italian Concerto. The lively triple-time finale introduces a theme in short phrases, with a playfulness both in its rhythms and in its irregular length. The violin takes over in the minor-mode middle section, which includes an extraordinary modulation to E minor, while the return of the opening material is accompanied by changes in register, and the action is temporarily suspended by several diminished seventh chords before the music comes to a close.",,,,,,,,
,,,,,,,,,,,Piano Trio No. 42 (Haydn),Haydn,"(1791)]] Joseph Haydn's Piano Trio No. 42 in E major, Hob. XV/30 was completed in 1796 after his return to Vienna from England and first published there by Artaria in 1797. It is without a dedication: the piano part is less challenging than those trios dedicated to keyboard virtuosi. This is thought to have been Haydn's last piano trio and with a typical performance time of 20 minutes it is one of his largest. By the time of its publication, Beethoven had already published his first three piano trios (Op 1) setting a new direction for the form away from the 'accompanied piano sonata' towards a more equal and dramatic interplay between piano, violin, and cello.",,,,,,,,
,,,,,,,,,,,Maurice Ravel,,"Joseph Maurice Ravel (7 March 1875 – 28 December 1937) was a French composer, pianist and conductor. He is often associated with Impressionism along with his elder contemporary Claude Debussy, although both composers rejected the term. In the 1920s and 1930s Ravel was internationally regarded as France's greatest living composer. Born to a music-loving family, Ravel attended France's premier music college, the Paris Conservatoire; he was not well regarded by its conservative establishment, whose biased treatment of him caused a scandal. After leaving the conservatoire, Ravel found his own way as a composer, developing a style of great clarity and incorporating elements of modernism, baroque, neoclassicism and, in his later works, jazz. He liked to experiment with musical form, as in his best-known work, Boléro (1928), in which repetition takes the place of development. Renowned for his abilities in orchestration, Ravel made some orchestral arrangements of other composers' piano music, of which his 1922 version of Mussorgsky's Pictures at an Exhibition is the best known. A slow and painstaking worker, Ravel composed fewer pieces than many of his contemporaries. Among his works to enter the repertoire are pieces for piano, chamber music, two piano concertos, ballet music, two operas and eight song cycles; he wrote no symphonies or church music. Many of his works exist in two versions: first, a piano score and later an orchestration. Some of his piano music, such as Gaspard de la nuit (1908), is exceptionally difficult to play, and his complex orchestral works such as Daphnis et Chloé (1912) require skilful balance in performance. Ravel was among the first composers to recognise the potential of recording to bring their music to a wider public. From the 1920s, despite limited technique as a pianist or conductor, he took part in recordings of several of his works; others were made under his supervision.",,,,,,,,
,,,,,,,,,,,Georges Bizet,,"(1875)]] Georges Bizet (; 25 October 18383&nbsp;June 1875) was a French composer of the Romantic era. Best known for his operas in a career cut short by his early death, Bizet achieved few successes before his final work, Carmen, which has become one of the most popular and frequently performed works in the entire opera repertoire. During a brilliant student career at the Conservatoire de Paris, Bizet won many prizes, including the prestigious Prix de Rome in 1857. He was recognised as an outstanding pianist, though he chose not to capitalise on this skill and rarely performed in public. Returning to Paris after almost three years in Italy, he found that the main Parisian opera theatres preferred the established classical repertoire to the works of newcomers. His keyboard and orchestral compositions were likewise largely ignored; as a result, his career stalled, and he earned his living mainly by arranging and transcribing the music of others. Restless for success, he began many theatrical projects during the 1860s, most of which were abandoned. Neither of his two operas that reached the stage in this time—Les pêcheurs de perles and La jolie fille de Perth—were immediately successful. After the Franco-Prussian War of 1870–1871, during which Bizet served in the National Guard, he had little success with his one-act opera Djamileh, though an orchestral suite derived from his incidental music to Alphonse Daudet's play L'Arlésienne was instantly popular. The production of his final opera, Carmen, was delayed because of fears that its themes of betrayal and murder would offend audiences. After its premiere on 3 March 1875, Bizet was convinced that the work was a failure; he died of a heart attack three months later, unaware that it would prove a spectacular and enduring success. Bizet's marriage to Geneviève Halévy was intermittently happy and produced one son. After his death, his work, apart from Carmen, was generally neglected. Manuscripts were given away or lost, and published versions of his works were frequently revised and adapted by other hands. He founded no school and had no obvious disciples or successors. After years of neglect, his works began to be performed more frequently in the 20th century. Later commentators have acclaimed him as a composer of brilliance and originality whose premature death was a significant loss to French musical theatre.",,,,,,,,
,,,,,,,,,,,Piano Phase,,"Piano Phase is a minimalist composition by American composer Steve Reich, written in 1967 for two pianos (or piano and tape). It is one of his first attempts at applying his ""phasing"" technique, which he had previously used in the tape pieces It's Gonna Rain (1965) and Come Out (1966), to live performance. Reich further developed this technique in pieces like Violin Phase (also 1967), Phase Patterns (1970), and Drumming (1971).",,,,,,,,
,,,,,,,,,,,Charles Gounod,,"]] Charles-François Gounod (; ; 17 June 181818 October 1893), usually known as Charles Gounod, was a French composer. He wrote twelve operas, of which the most popular has always been Faust (1859); his Roméo et Juliette (1867) also remains in the international repertoire. He composed a large amount of church music, many songs, and popular short pieces including his ""Ave Maria"" (an elaboration of a Bach piece) and ""Funeral March of a Marionette"". Born in Paris into an artistic and musical family, Gounod was a student at the Conservatoire de Paris and won France's most prestigious musical prize, the Prix de Rome. His studies took him to Italy, Austria and then Prussia, where he met Felix Mendelssohn, whose advocacy of the music of Bach was an early influence on him. He was deeply religious, and after his return to Paris, he briefly considered becoming a priest. He composed prolifically, writing church music, songs, orchestral music and operas. Gounod's career was disrupted by the Franco-Prussian War. He moved to England with his family for refuge from the Prussian advance on Paris in 1870. After peace was restored in 1871 his family returned to Paris but he remained in London, living in the house of an amateur singer, Georgina Weldon, who became the controlling figure in his life. After nearly three years he broke away from her and returned to his family in France. His absence, and the appearance of younger French composers, meant that he was no longer at the forefront of French musical life; although he remained a respected figure he was regarded as old-fashioned during his later years, and operatic success eluded him. He died at his house in Saint-Cloud, near Paris, at the age of 75. Few of Gounod's works remain in the regular international repertoire, but his influence on later French composers was considerable. In his music there is a strand of romantic sentiment that is continued in the operas of Jules Massenet and others; there is also a strand of classical restraint and elegance that influenced Gabriel Fauré. Claude Debussy wrote that Gounod represented the essential French sensibility of his time.",,,,,,,,
,,,,,,,,,,,Piano Quintet (Turina),Turina,"Joaquín Turina's Piano Quintet in G minor, Op. 1 was composed in 1907 at the age of 24 while he studied at the Schola Cantorum in Paris with Vincent d'Indy, and it was the composer's first published composition. It was premiered on 6 May that year in the Salle Aeolian by the Parent Quartet, to whose leader, Armand Parent, it was dedicated, while the first Spanish performance took place on 22 September in Sevilla. Ten days later the Quintet was awarded a prize in the Salon d'Automne by a jury composed of Bourgault-Ducoudray, Bruneau, Fauré, d'Indy, Magnard, Maus, Parent, and Pierné. The composition, lasting c.30 minutes, is inscribed in the Franckian tradition. It consists of four movements which do not follow strictly the traditional sonata scheme as Turina fuses the scherzo and slow movement and precedes the sonata-allegro with a slow fugue. The movements are marked in Spanish, French and Italian: #Fuga lenta #Animé #Andante — Scherzo #Final Turina didn't favour the Quintet's performance in later stages of his career as he considered it an impersonal work. It was recovered in 1982 in the composer's centenary commemorations.",,,,,,,,
,,,,,,,,,,,Flute Concertino (Chaminade),Chaminade,"The Flute Concertino in D major, Op. 107, is a concertino composed in 1902 by French composer Cécile Chaminade. It was originally written for flute and piano, but Chaminade later arranged it for flute and orchestra. The piece remains a standard and popular part of the flute repertoire. For example, it was voted #85 in a 2012 survey of the best French classical music by the Australian radio station ABC Classic FM. It also remains one of Chaminade's only pieces in contemporary repertoire.",Cécile Chaminade,D major,,107,,,,1
,,,,,,,,,,,Sicilienne (Fauré),Fauré,"Sicilienne, Op. 78, is a short work by Gabriel Fauré, composed in 1893. It was originally an orchestral piece, written for a theatrical production that was abandoned. In 1898 Fauré arranged the unperformed music as a work for cello and piano, and in the same year incorporated it into his incidental music for Maurice Maeterlinck's play, Pelléas et Mélisande, in an orchestration for theatre orchestra. It took its final form as part of a suite arranged for full orchestra by Fauré, published in 1909.",,,,,,,,
,,,,,,,,,,,Rhapsodie Macabre,,"Rhapsodie Macabre is a composition for piano and string quartet in one movement by Graham Waterhouse, written in 2011 as a homage to Franz Liszt. It was first performed at a Liszt festival of the Gasteig, Munich, with the composer playing the cello part.",,,,,,,,1 in 5 sections
,,,,,,,,,,,Quatre Études de rythme,,"Quatre Études de rythme (Four Rhythm Studies) is a set of four piano compositions by Olivier Messiaen, written in 1949 and 1950. A performance of them lasts between 15 and 20 minutes.",,,,,,,,
,,,,,,,,,,,Three Fantastic Dances,,"The Three Fantastic Dances (), Op. 5 are a set of three piano pieces composed by Dmitri Shostakovich while he was a student at the Petrograd Conservatory. They are dedicated to Iosif Shvarts, a friend and fellow pupil in the piano class of Leonid Nikolayev.",Dmitri Shostakovich,,,5,,,"December 4, 1920–1922",3
,,,,,,,,,,,Ricercare Concertante (Llácer Pla),Llácer Pla,The Ricercare Concertante for Two Pianos and Orchestra is a musical composition by Spanish composer Francisco Llácer Pla written in 1987 at the age of 69. It was premiered and recorded by pianists Ana Bogani and Fernando Puchol and the Valencia Municipal Orchestra conducted by Manuel Galduf. It is a fusion of the ricercar form and the concertante genre through a mirrored structure around a cello solo featuring two cadenzas for the soloists.,,,,,,,,
,,,,,,,,,,,Piano Quintet No. 1 (Bloch),Bloch,"Ernest Bloch's Piano Quintet No. 1 is a quintet for piano, 2 violins, viola, and cello. It is regarded as one of Bloch's greatest achievements. Composed in Cleveland in 1923, the work was markedly innovative for its time and has been described as ""suffused with tension"", and as embodying a ""grim, angry, yet ultimately redemptive vision"".",,,,,,,,
,,,,,,,,,,,L'Album des Six,,"L'Album des Six (original title: ""Album des 6"") is a suite of six piano pieces published in 1920 by Eugène Demets, and written by the members of the group of French composers known as Les Six.",''Les Six'',,,,,,,
,,,,,,,,,,,Les Heures persanes,,"Les Heures persanes (English: The Persian Hours), Op. 65, is one of the most famous works of the French composer Charles Koechlin. It is based on the French novelist and traveller Pierre Loti’s Vers Ispahan, detailing his journey across Persia. Koechlin's hour-long work is a series of pieces - condensed into just two-and-a-half days - that captures and distils the scents and sounds of this faraway land. The Persian Hours includes 16 pieces for piano composed between 1913 and 1919. Koechlin prepared an orchestral version of the piece as well. The Persian Hours is a difficult work to record. It is an atmospheric work, mostly very slow and dreamy, and except for three or four movements (Travers les Rues; the mini-tone-poem Le Conteur; and the final Dervishes dans la nuit) is often extremely quiet. The orchestration is delicate and subtle, and it is entirely typical of Koechlin that although the piece is harmonically extremely audacious for its time (1913–19), the music is so subdued that its frequent polytonal or atonal basis might not be immediately apparent.",,,,,,,,
,,,,,,,,,,,Étude pour pianola,,"The Étude pour Pianola is a 1917 composition for Pianola by Russian composer Igor Stravinsky. The Étude was first published on music roll in 1921 and the premiere was given by Reginald Reynolds at Aeolian Hall in London, on 13 October of that year.",,,,,,,,
,,,,,,,,,,,Piano Trio in A major (attributed to Brahms),attributed to Brahms,"The Piano Trio in A major, sometimes attributed to Johannes Brahms as Anh.&nbsp;4/5, is scored for piano, violin and cello. Brahms is reported to have destroyed many of his works that did not meet his own high standards. This piano trio may be one of the exceptions to have survived.",,,,,,,,
,,,,,,,,,,,Valley of Rocks (Hyde),Hyde,"Valley of Rocks is a piano piece by the Australian composer Miriam Hyde. It is her best-known composition. Valley of Rocks was composed in 1975, and was inspired by Miriam's 1974 visit with her husband Marcus Edwards to the Valley of Rocks near the village of Lynton in North Devon, England. The broadcast of the competition by ABC Classic FM led to the piece being taken up by pianists and students all over the country, and it soon became her best known work. Miriam Hyde recorded the work in 1991, at the Canberra School of Music. It has also been recorded by Kathryn Selby and other pianists.",,,,,,,,
,,,,,,,,,,,Piano Concerto (Bliss),Bliss,"The Piano Concerto in B-flat, Op. 58, F.108, was written by Arthur Bliss in 1938 and premiered in 1939. It is a powerful work in the nineteenth-century Romantic tradition, and at the time it was hoped it could prove to be a British ""Emperor"" concerto. Nicolas Slonimsky described it as ""Lisztomorphic in its sonorous virtuosity, Chopinoid in its chromatic lyricism, and Rachmaninovistic in its chordal expansiveness"".",,,,,,,,
,,,,,,,,,,,"Trio for Violin, Horn and Piano (Ligeti)",Ligeti,"The Trio for Violin, Horn and Piano by György Ligeti was completed in 1982. The piece was a turning point in Ligeti’s career. Ligeti had composed little since he completed his opera, Le Grand Macabre, in 1977, having only finished a few smaller pieces, like Hungarian Rock (chaconne) and Passacaglia ungherese for harpsichord. Influenced by sources as diverse as sub-Saharan African drumming, the music of Conlon Nancarrow, and the piano music of Chopin and Schumann, Ligeti wrote the Trio at the suggestion of pianist Eckart Besch as a companion to Johannes Brahms' Horn Trio, one of the few other examples in the genre, which is why the Ligeti Trio is marked Hommage à Brahms. Ligeti recalled his reaction to the suggestion: ""[a]s soon as he pronounced the word 'horn' somewhere inside my head I heard the sound of a horn as if coming from a distant forest in a fairy tale, just as in a poem by Eichendorff.""",György Ligeti,,,,,Horn trio,1982,Four
,,,,,,,,,,,Etudes Boreales,,"Etudes Boreales is a set of etudes for cello and/or piano composed by John Cage in 1978. The set is a small counterpart to Cage's other etude collections - Etudes Australes for piano and Freeman Etudes for violin. Etudes Boreales were composed for, and dedicated to, the cellist Jack Kirstein (1921-1996) and his wife, the pianist Jeanne Kirstein (1924-1979). The latter performed Cage's piano works in the 1970s, but found Etudes Boreales unplayable; the first performer to find a way to play the pieces was percussionist Michael Pugliese (Pritchett, 199). The set comprises four pieces. The cello parts are technically similar to Freeman Etudes: they are extremely demanding pieces composed using chance operations, every aspect of the work meticulously detailed in the score. The difference between the works is that in Etudes Boreales the pitch range is limited at any given time, and changes throughout the pieces, whereas in Freeman Etudes the range was unlimited. An excerpt from one of the etudes shows that the technique required involves the ability to jump accurately to any point on the fingerboard or beyond, which is particularly difficult in these pieces as they are to be played without vibrato (Stowell, 221): The piano parts of Etudes Boreales were composed using star charts, as in Atlas Eclipticalis, Etudes Australes and Song Books (here Cage chose the maps of Atlas Boreales, an atlas of the northern sky by Antonín Bečvář, hence the title of the work). However, the charts were used not to determine actual pitches, as in those works, but to determine where on the piano the performer is to play (the keyboard, the frame, the strings, etc.). This effectively transforms the piano etudes into percussion works (Pritchett, 199). Cello and piano parts may be performed separately, as Etudes Boreales for cello or Etudes Boreales for piano, or simultaneously as duets, although they were composed independently.",,,,,,,,
,,,,,,,,,,,Piano Quartet No. 2 (Mozart),Mozart,"Mozart's Piano Quartet No. 2 in E-flat major, K. 493, was written after Franz Anton Hoffmeister released Mozart from the obligation of writing three piano quartets.",,,Köchel catalogue,,,,,three
